2018-07-11 Wednesday,09:49:45,09:45:33,2875.8
2018-07-09 Monday,09:49:27,21:23:25,693.966666667
2018-07-06 Friday,18:16:53,21:21:48,184.916666667
2018-07-06 Friday,18:08:54,18:16:48,7.9
2018-07-06 Friday,18:06:00,18:06:14,0.233333333333
2018-07-06 Friday,18:00:27,18:00:41,0.233333333333
2018-07-13 Friday,09:45:37,1531442737
